,latitude,longitude,ts,temperature,pressure,humidity,WSX,WSY,weather,PM2.5,station_id
0,0.5829203268641581,0.17556953347605345,0.03571428571428571,0.701579568940065,0.6264792393460571,0.13257918552036196,0.43050099848581275,0.6163728432108028,0.0,26.91666666666667,1001.0
0,0.5829203268641581,0.17556953347605345,0.038461538461538464,0.7063773250664306,0.578904165811613,0.28868778280542995,0.7047499396519564,0.3991935483870969,0.0,89.20833333333331,1001.0
0,0.5829203268641581,0.17556953347605345,0.04120879120879121,0.7841009743135517,0.6291470004788295,0.23529411764705893,0.7601000680287038,0.4518004501125283,0.0,66.08333333333333,1001.0
0,0.5829203268641581,0.17556953347605345,0.04395604395604396,0.7370829642751696,0.7025104316300708,0.30180995475113126,0.6769185191687331,0.3530570142535635,0.0,70.83333333333333,1001.0
0,0.5829203268641581,0.17556953347605345,0.046703296703296704,0.785060525538825,0.6660510294821755,0.35701357466063355,0.6462726853782177,0.3297074268567143,0.0,90.66666666666669,1001.0
0,0.5829203268641581,0.17556953347605345,0.04945054945054945,0.795615589016829,0.6215883439359715,0.5,0.6866126094494065,0.3885033758439611,0.0,119.70833333333331,1001.0
0,0.5829203268641581,0.17556953347605345,0.0521978021978022,0.8407144966046648,0.6140296873931136,0.37013574660633497,0.7566602295420133,0.4627719429857466,0.0,90.47826086956522,1001.0
0,0.5829203268641581,0.17556953347605345,0.054945054945054944,0.8157661647475642,0.6278131199124433,0.4438914027149322,0.674104105861441,0.379782445611403,0.0,123.25,1001.0
0,0.5829203268641581,0.17556953347605345,0.057692307692307696,0.870460584588131,0.6322593884670612,0.43891402714932126,0.5643419868770436,0.24671792948237076,0.0,157.91666666666666,1001.0
0,0.5829203268641581,0.17556953347605345,0.06043956043956044,0.8963684676705048,0.6736096860250336,0.33710407239819,0.5812284667207971,0.2689422355588899,0.1875,89.625,1001.0
0,0.5829203268641581,0.17556953347605345,0.06318681318681318,0.747638027753174,0.6536014775292405,0.7751131221719458,0.7697941583093771,0.3398349587396851,0.0,80.375,1001.0
0,0.5829203268641581,0.17556953347605345,0.06593406593406594,0.7879391792146443,0.6420411792872238,0.46425339366515844,0.48303671355526784,0.5533570892723183,0.0,90.5,1001.0
0,0.5829203268641581,0.17556953347605345,0.06868131868131869,0.8291998819013875,0.5771256583897675,0.19502262443438914,0.4298755733064145,0.25825206301575404,0.0,27.08695652173913,1001.0
0,0.5829203268641581,0.17556953347605345,0.07142857142857142,0.8762178919397697,0.5286613311443964,0.15701357466063345,0.48897825275955153,0.5857089272318081,0.0,31.20833333333333,1001.0
0,0.5829203268641581,0.17556953347605345,0.07417582417582418,0.8973697385142684,0.57612041506437,0.20450521345662015,0.5230911174358618,0.2605270882938127,0.0,30.5,1001.0
0,0.5829203268641581,0.17556953347605345,0.07692307692307693,0.9568201948627103,0.546001778507417,0.21221719457013585,0.6656608659395642,0.43379594898724694,0.0,34.791666666666664,1001.0
0,0.5829203268641581,0.17556953347605345,0.07967032967032966,0.9174785946265133,0.6260346124905893,0.3126696832579186,0.776361122693059,0.3398349587396851,0.0,81.25,1001.0
0,0.5829203268641581,0.17556953347605345,0.08241758241758242,0.8810156480661351,0.6455981941309232,0.4239819004524887,0.6744168184511401,0.38934733683420863,0.0,106.0,1001.0
0,0.5829203268641507,0.17556953347605345,0.08516483516483517,0.8080897549453795,0.6571584923729398,0.5533936651583713,0.6215683907919859,0.5176294073518382,0.125,36.0,1001.0
0,0.5829203268641581,0.17556953347605345,0.08791208791208792,0.7572335400059048,0.6927286408098996,0.4995475113122173,0.6578430511970859,0.43801575393848474,0.125,30.363636363636363,1001.0
0,0.5829203268641507,0.17556953347605345,0.09065934065934066,0.8215234720992028,0.6544907312401674,0.43574660633484175,0.6637845904013694,0.39553638409602415,0.0,34.176470588235304,1001.0
0,0.5829203268641507,0.17556953347605345,0.09340659340659341,0.8244021257750221,0.638484164443533,0.46289592760181003,0.5962386710263557,0.37021755438859727,0.0,48.1875,1001.0
0,0.5829203268641507,0.17556953347605345,0.09615384615384616,0.8819751992914083,0.6171420753813537,0.43031674208144804,0.6146887138186048,0.3620592648162042,0.0,56.68421052631579,1001.0
0,0.5829203268641581,0.17556953347605345,0.0989010989010989,0.7592398743860215,0.6157677741917424,0.7079802550390787,0.7158654507948985,0.49870422150992305,0.125,53.875,1001.0
0,0.5829203268641581,0.17556953347605345,0.10164835164835165,0.7677886034839092,0.6135850605376543,0.46832579185520373,0.6428328468915272,0.5533570892723182,0.0,7.833333333333332,1001.0
0,0.5829203268641581,0.17556953347605345,0.1043956043956044,0.7601121936817241,0.5940214788973205,0.5244343891402715,0.6800456450657246,0.45630157539384864,0.125,18.541666666666668,1001.0
0,0.5829203268641581,0.17556953347605345,0.10714285714285714,0.7831414230882786,0.6175867022368129,0.5095022624434389,0.6675371414777591,0.48190172543135795,0.0,22.875,1001.0
0,0.5829203268641581,0.17556953347605345,0.10989010989010989,0.7284470032477118,0.6616047609275577,0.6990950226244346,0.7141313173429307,0.3688109527381847,0.0,52.70833333333334,1001.0
0,0.5829203268641581,0.17556953347605345,0.11263736263736264,0.7879391792146443,0.6758328203023467,0.5579185520361992,0.6587811889661832,0.47599399849962504,0.0,48.83333333333334,1001.0
0,0.5829203268641507,0.17556953347605345,0.11538461538461539,0.8953671968267417,0.633651263840682,0.3740114105843007,0.6816771890119809,0.45544538308490173,0.0,25.315789473684212,1001.0
0,0.5829203268641507,0.17556953347605345,0.11813186813186813,0.8631040251943707,0.6447089404199963,0.5168929110105581,0.7013101011652659,0.4081020255063767,0.0,41.31578947368421,1001.0
0,0.5829203268641507,0.17556953347605345,0.12087912087912088,0.8349571892530262,0.6457760448731091,0.5857918552036201,0.6520265970286818,0.4359339834958741,0.0625,34.4375,1001.0
0,0.5829203268641507,0.17556953347605345,0.12362637362637363,0.9009743135518158,0.6080716875299236,0.5365610859728508,0.6910531282231342,0.38642160540135045,0.125,89.53333333333332,1001.0
0,0.5829203268641581,0.17556953347605345,0.12637362637362637,0.8349571892530262,0.5949107326082475,0.6497737556561087,0.7185092935987186,0.31536009002250576,0.125,91.58333333333331,1001.0
0,0.5829203268641581,0.17556953347605345,0.12912087912087913,0.7572335400059048,0.5962446131746336,0.7837104072398192,0.7085024907283461,0.394411102775694,0.125,70.79166666666667,1001.0
0,0.5829203268641581,0.17556953347605345,0.13186813186813187,0.8082566334193401,0.6002462548737922,0.6549478654337991,0.6376255024630589,0.38734140056753336,0.125,42.54166666666666,1001.0
0,0.5829203268641581,0.17556953347605345,0.1346153846153846,0.7869796279893712,0.6171420753813537,0.7425339366515838,0.7454025763128443,0.34405476369092286,0.0,101.41666666666669,1001.0
0,0.5829203268641581,0.17556953347605345,0.13736263736263737,0.7524357838795394,0.645153567275464,0.7190045248868779,0.6825473457833178,0.4112903225806453,0.125,36.79166666666666,1001.0
0,0.5829203268641581,0.17556953347605345,0.1401098901098901,0.7601121936817241,0.6607155072166307,0.6841628959276019,0.6397057209945359,0.37556264066016515,0.125,72.625,1001.0
0,0.5829203268641581,0.17556953347605345,0.14285714285714285,0.7551892786998885,0.663808563602456,0.7007475900059023,0.6265310036285157,0.4384193874555597,0.125,20.291666666666668,1001.0
0,0.5829203268641581,0.17556953347605345,0.14560439560439561,0.8186448184233835,0.6531568506737813,0.5289592760180998,0.6409565713533324,0.4382970742685673,0.0,21.75,1001.0
0,0.5829203268641581,0.17556953347605345,0.14835164835164835,0.8723796870386772,0.6171420753813537,0.47285067873303166,0.712880466984134,0.3536196549137286,0.0,40.708333333333336,1001.0
0,0.5829203268641581,0.17556953347605345,0.1510989010989011,0.7994537939179216,0.6046925234284101,0.6945701357466064,0.6866126094494065,0.3176106526631659,0.125,92.79166666666669,1001.0
0,0.5829203268641581,0.17556953347605345,0.15384615384615385,0.8503100088573959,0.6011355085847192,0.6877828054298644,0.6906778731154953,0.39328582145536395,0.0625,86.54166666666669,1001.0
0,0.5829203268641581,0.17556953347605345,0.1565934065934066,0.9069235311485089,0.6362610301662198,0.3592760180995476,0.6747295310408393,0.4821830457614405,0.0,22.625,1001.0
0,0.5829203268641581,0.17556953347605345,0.15934065934065933,0.9324142180459817,0.6271558454304528,0.29988195947275237,0.6650354407601661,0.5094588864607458,0.0,16.333333333333332,1001.0
0,0.5829203268641581,0.17556953347605345,0.1620879120879121,0.9143913428582433,0.6317954300091871,0.44058626795199696,0.6859192032722475,0.36943474999184595,0.0,37.79166666666666,1001.0
0,0.5829203268641507,0.1755695334760163,0.16483516483516483,0.8848538529672276,0.637594910732606,0.5253393665158372,0.6481489609164125,0.4518004501125283,0.125,54.41666666666666,1001.0
0,0.5829203268641435,0.1755695334760163,0.17032967032967034,0.7581930912311781,0.605581777139337,0.9651583710407242,0.6350150321490488,0.47936984246061526,0.0625,21.0,1001.0
0,0.5829203268641507,0.1755695334760163,0.17307692307692307,0.8407144966046648,0.5842396880771578,0.8619909502262445,0.6190666900743927,0.43154538634658673,0.0625,179.61538461538458,1001.0
0,0.5829203268641507,0.17556953347605345,0.17582417582417584,0.8764098021848243,0.6194541350297531,0.812398190045249,0.6054949636814502,0.4089272318079521,0.0625,152.86666666666667,1001.0
0,0.5829203268641581,0.17556953347605345,0.17857142857142858,0.8771774431650429,0.6415965524317646,0.7380090497737558,0.5518334832890781,0.3842835708927233,0.125,116.08333333333331,1001.0
0,0.5829203268641581,0.17556953347605345,0.1813186813186813,0.8973280188957781,0.623366851357817,0.7579185520361993,0.5408885426496084,0.373312078019505,0.0625,166.33333333333334,1001.0
0,0.5829203268641507,0.17556953347605345,0.18406593406593408,0.9021257750221435,0.6006908817292514,0.7461538461538463,0.5596512980315566,0.3814703675918981,0.5,163.0952380952381,1001.0
0,0.5829203268641581,0.17556953347605345,0.18681318681318682,0.8943659259829785,0.5895752103427027,0.5850678733031676,0.7453074029159795,0.550849668938974,0.0,107.56521739130434,1001.0
0,0.5829203268641581,0.17556953347605345,0.18956043956043955,0.870460584588131,0.6144743142485812,0.5022624434389141,0.6775439443481315,0.4560202550637661,0.0,28.70833333333333,1001.0
0,0.5829203268641581,0.17556953347605345,0.19230769230769232,0.9193976970770593,0.5722347629796819,0.48823529411764727,0.5343215782659265,0.3837209302325583,0.0,34.291666666666664,1001.0
0,0.5829203268641581,0.17556953347605345,0.19505494505494506,0.9143913428582433,0.5663772874490284,0.4835530198701555,0.6846139681152424,0.4577937962751559,0.0625,27.782608695652176,1001.0
0,0.5829203268641581,0.17556953347605345,0.1978021978021978,0.898287570121051,0.5944661057527882,0.39457013574660654,0.7066262151901512,0.4453300825206302,0.0,17.333333333333332,1001.0
0,0.5829203268641507,0.1755695334760163,0.20054945054945056,0.8601796786030622,0.6025329072733098,0.4268261150614093,0.7743955007006643,0.5444754045654272,0.0,24.0,1001.0
0,0.5829203268641507,0.1755695334760163,0.20604395604395603,0.9098021848243282,0.6038032697174917,0.6067873303167423,0.4279992977682197,0.256564141035259,0.0625,53.66666666666666,1001.0
0,0.5829203268641507,0.17556953347605345,0.2087912087912088,0.8112604459506298,0.6025660471631612,0.8763918945504625,0.7289919634534157,0.4845069963142961,0.0625,86.57894736842104,1001.0
0,0.5829203268641507,0.1755695334760163,0.21153846153846154,0.8215234720992028,0.6162528216704267,0.8837104072398192,0.7122550418047358,0.5066579144786197,0.0625,104.36363636363636,1001.0
0,0.5829203268641507,0.17556953347605345,0.21428571428571427,0.9078830823737821,0.6447089404199963,0.7728506787330319,0.6691007044262547,0.42085521380345103,0.0,163.6875,1001.0
0,0.5829203268641581,0.17556953347605345,0.21703296703296704,0.9491437850605257,0.6576031192283991,0.733031674208145,0.5524589084684765,0.35390097524381114,0.0625,120.41666666666669,1001.0
0,0.5829203268641581,0.17556953347605345,0.21978021978021978,0.9472246826099793,0.623366851357817,0.7316742081447966,0.4548925804823455,0.28610277569392367,0.125,59.79166666666666,1001.0
0,0.5829203268641581,0.17556953347605345,0.22252747252747251,0.9443460289341599,0.5909090909090888,0.5524886877828056,0.7041245144725583,0.549981245311328,0.125,35.04347826086956,1001.0
0,0.5829203268641581,0.17556953347605345,0.22527472527472528,0.8599055211101271,0.636705657021679,0.5941176470588238,0.7135058921635323,0.5300075018754691,0.0625,15.043478260869565,1001.0
0,0.5829203268641581,0.17556953347605345,0.22802197802197802,0.8253616770002954,0.6126958068267273,0.7855203619909503,0.6131251508701091,0.49399849962490633,0.0625,30.82608695652174,1001.0
0,0.5829203268641581,0.17556953347605345,0.23076923076923078,0.8378358429288455,0.6278131199124433,0.7945701357466065,0.6550286378897936,0.4765566391597901,0.0625,67.41666666666667,1001.0
0,0.5829203268641581,0.17556953347605345,0.23351648351648352,0.8733392382639504,0.6335932690334474,0.6235294117647061,0.6712896925541488,0.41382220555138793,0.0,56.81818181818182,1001.0
0,0.5829203268641581,0.17556953347605345,0.23626373626373626,0.9069235311485089,0.6571584923729398,0.5782805429864255,0.49898505562992396,0.3963803450862717,0.0,73.91666666666667,1001.0
0,0.5829203268641581,0.17556953347605345,0.23901098901098902,0.9126808385001475,0.6576031192283991,0.5665158371040724,0.47271719809519636,0.3277381845461366,0.0,104.79166666666669,1001.0
0,0.5829203268641581,0.17556953347605345,0.24175824175824176,0.9117212872748747,0.6158081948149675,0.6452488687782807,0.46271039522482393,0.32492498124531155,0.0625,125.70833333333331,1001.0
0,0.5829203268641581,0.17556953347605345,0.2445054945054945,0.9117212872748747,0.6046925234284101,0.6696832579185522,0.4176797823081481,0.2475618904726183,0.5,112.83333333333331,1001.0
0,0.5829203268641581,0.17556953347605345,0.24725274725274726,0.8272807794508414,0.6273684930569756,0.9013574660633487,0.6994338256270712,0.4290135033758441,0.0,104.125,1001.0
0,0.5829203268641581,0.17556953347605345,0.25,0.8618246235606731,0.650266776113275,0.8572398190045251,0.5444847374311484,0.4118529632408104,0.0,158.6086956521739,1001.0
0,0.5829203268641581,0.17556953347605345,0.27197802197802196,0.9424269264836138,0.6455981941309232,0.3325791855203621,0.4004805898746956,0.3105776444111029,0.0625,60.16666666666666,1001.0
0,0.5829203268641581,0.17556953347605345,0.27472527472527475,0.8474313551815766,0.6353717764552929,0.3374660633484164,0.6356404573284471,0.3412415603900977,0.5,76.45833333333333,1001.0
0,0.5829203268641581,0.17556953347605345,0.2774725274725275,0.8464718039563034,0.6033586428620239,0.4018099547511313,0.5505826329302816,0.3569954988747188,0.0,21.08333333333333,1001.0
0,0.5829203268641581,0.17556953347605345,0.2802197802197802,0.8963684676705048,0.6153635679594998,0.2488687782805431,0.6712896925541488,0.4875281320330084,0.0,21.83333333333333,1001.0
0,0.5829203268641581,0.17556953347605345,0.28296703296703296,0.8742987894892236,0.6309255079006749,0.2381447963800905,0.678794794706928,0.4397036759189799,0.5,23.95833333333333,1001.0
0,0.5829203268641581,0.17556953347605345,0.2857142857142857,0.7207705934455271,0.6567138655174721,0.5460633484162898,0.699433825627071,0.47318079519879985,0.0,24.47826086956522,1001.0
0,0.5829203268641581,0.17556953347605345,0.28846153846153844,0.7879391792146443,0.6531568506737813,0.4244343891402717,0.5912352695911695,0.34658664666166555,0.0,22.16666666666667,1001.0
0,0.5829203268641581,0.17556953347605345,0.29120879120879123,0.8963684676705048,0.6322593884670612,0.5199095022624436,0.48491298909346275,0.2936984246061517,0.0,24.16666666666667,1001.0
0,0.5829203268641581,0.17556953347605345,0.29395604395604397,0.8637437260112193,0.6513783432519272,0.36561085972850677,0.7094406284974435,0.44392348087021766,0.0625,45.5,1001.0
0,0.5829203268641507,0.17556953347605345,0.2967032967032967,0.8307351638618248,0.6781448799507461,0.6279638009049775,0.49879742807610444,0.3814703675918981,0.125,48.80952380952381,1001.0
0,0.5829203268641581,0.17556953347605345,0.29945054945054944,0.7607518944985731,0.696285655653599,0.8046757164404226,0.6767100441089338,0.4797449362340586,0.0625,63.04166666666666,1001.0
0,0.5829203268641581,0.17556953347605345,0.3021978021978022,0.8963684676705048,0.6749435665914197,0.5959276018099549,0.43237727402400766,0.2464366091522882,0.0,78.95833333333333,1001.0
0,0.5829203268641581,0.17556953347605345,0.30494505494505497,0.8733392382639504,0.6624940146384847,0.5723981900452491,0.5252529131646515,0.2560015003750939,0.0625,102.45833333333331,1001.0
0,0.5829203268641581,0.17556953347605345,0.3076923076923077,0.8714201358134043,0.6438196867090777,0.619004524886878,0.6328260440211548,0.38484621155288834,0.0625,123.6086956521739,1001.0
0,0.5829203268641581,0.17556953347605345,0.31043956043956045,0.8263212282255682,0.6491552089746226,0.6289592760180998,0.6343896069696505,0.42451237809452375,0.5,31.0,1001.0
0,0.5829203268641581,0.17556953347605345,0.3131868131868132,0.8570268674343078,0.6251453587796709,0.7000000000000001,0.6121870131010118,0.38794073518379607,0.0625,75.58333333333333,1001.0
0,0.5829203268641581,0.17556953347605345,0.3159340659340659,0.8445527015057573,0.6460428209863824,0.5176470588235295,0.7044372270622573,0.5077831957989498,0.0625,12.791666666666664,1001.0
0,0.5829203268641581,0.17556953347605345,0.31868131868131866,0.8392960295760002,0.6893262787854945,0.42075545937438524,0.6395833551985667,0.4589680028702829,0.0625,18.375,1001.0
0,0.5829203268641581,0.17556953347605345,0.32142857142857145,0.7479578781615983,0.7116993866429508,0.6104072398190048,0.6842151462617131,0.5075018754688673,0.0,21.45833333333333,1001.0
0,0.5829203268641581,0.17556953347605345,0.3241758241758242,0.7965751402421023,0.7069567001846887,0.5307692307692309,0.5699708134916281,0.30270067516879234,0.0625,41.29166666666666,1001.0
0,0.5829203268641581,0.17556953347605345,0.3269230769230769,0.8157661647475642,0.7220740132703961,0.5868778280542987,0.6406438587636333,0.4613653413353339,0.0625,70.33333333333333,1001.0
0,0.5829203268641581,0.17556953347605345,0.32967032967032966,0.7662032579812841,0.7347942076570985,0.7300216407633289,0.6826561153797348,0.4108255324700742,0.0625,65.54166666666667,1001.0
0,0.5829203268641581,0.17556953347605345,0.3324175824175824,0.8004133451431944,0.7251864012586363,0.7529411764705883,0.6734786806820426,0.42338709677419367,0.125,117.125,1001.0
0,0.5829203268641581,0.17556953347605345,0.33516483516483514,0.768748154709182,0.7078459538956157,0.8153846153846155,0.7228872698545066,0.4534883720930234,0.125,43.91666666666666,1001.0
0,0.5829203268641581,0.17556953347605345,0.33791208791208793,0.7812223206377324,0.7033996853409893,0.8009049773755658,0.6534650749412979,0.41916729182295587,0.125,86.375,1001.0
0,0.5829203268641581,0.17556953347605345,0.34065934065934067,0.691984056687334,0.68205759627881,0.9248868778280547,0.7172584432399219,0.522411852963241,0.4375,18.125,1001.0
0,0.5829203268641581,0.17556953347605345,0.3434065934065934,0.7697077059344553,0.6700526711813342,0.5434389140271493,0.5934242577190635,0.41551012753188316,0.0,13.833333333333336,1001.0
0,0.5829203268641581,0.17556953347605345,0.34615384615384615,0.8100088573959255,0.6260346124905893,0.5384615384615387,0.5080537207311989,0.30410727681920496,0.0,31.08333333333333,1001.0
0,0.5829203268641581,0.17556953347605345,0.3489010989010989,0.7984942426926483,0.6700526711813342,0.6271493212669684,0.6913032982948936,0.36684171042760705,0.0,64.70833333333333,1001.0
0,0.5829203268641581,0.17556953347605345,0.3516483516483517,0.8090493061706524,0.6882823722552818,0.7058823529411766,0.658155763786785,0.3426481620405103,0.0625,139.875,1001.0
0,0.5829203268641581,0.17556953347605345,0.3543956043956044,0.8205639208739296,0.6540461043846997,0.6701357466063349,0.5502699203405824,0.3364591147786948,0.0625,148.625,1001.0
0,0.5829203268641581,0.17556953347605345,0.35714285714285715,0.8080897549453795,0.6776113277241922,0.2330316742081448,0.6637845904013694,0.5021567891972994,0.0625,18.08333333333333,1001.0
0,0.5829203268641581,0.17556953347605345,0.3598901098901099,0.766829052258636,0.6780559545796514,0.483710407239819,0.6390802958151376,0.3721867966991749,0.0625,30.45833333333333,1001.0
0,0.5829203268641581,0.17556953347605345,0.3626373626373626,0.9193976970770593,0.710513715028388,0.30633484162895935,0.38734666110733174,0.20592648162040525,0.0,58.04166666666666,1001.0
0,0.5829203268641581,0.17556953347605345,0.36538461538461536,0.7655205733150817,0.7185978396731516,0.6368983957219252,0.6964204133990612,0.4232080747459594,0.0625,74.95833333333333,1001.0
0,0.5829203268641581,0.17556953347605345,0.36813186813186816,0.7236492471213464,0.7300772966687133,0.7203619909502263,0.569658100901929,0.34011627906976755,0.0625,77.79166666666667,1001.0
0,0.5829203268641581,0.17556953347605345,0.3708791208791209,0.7553144375553587,0.7234078938367824,0.5923076923076923,0.5396376922908117,0.30860840210052526,0.0625,60.875,1001.0
0,0.5829203268641581,0.17556953347605345,0.37362637362637363,0.7081295490430162,0.7510327536826681,0.5468227424749165,0.6317519442565361,0.4554453830849018,0.125,36.56521739130435,1001.0
0,0.5829203268641581,0.17556953347605345,0.37637362637362637,0.7163217650374427,0.7690427774564859,0.3747840394899219,0.5719039458643137,0.4207529155016028,0.0,19.045454545454547,1001.0
0,0.5829203268641581,0.17556953347605345,0.3791208791208791,0.6631975199291409,0.7652028182502224,0.5199095022624436,0.6315751936623583,0.3980682670667668,0.0625,30.54166666666667,1001.0
0,0.5829203268641581,0.17556953347605345,0.38186813186813184,0.6507233540005906,0.7918804295779466,0.5995475113122174,0.5321325901380325,0.3243623405851464,0.0625,63.04166666666666,1001.0
0,0.5829203268641581,0.17556953347605345,0.38461538461538464,0.6921092155428042,0.7779423442393311,0.5737359826873895,0.5922685807571318,0.3741315763723541,0.0,51.95652173913044,1001.0
0,0.5829203268641507,0.17556953347605345,0.3873626373626374,0.6945885528702181,0.6998426704972984,0.6957336780866193,0.6071389384387257,0.3171685778587505,0.0625,67.66666666666667,1001.0
0,0.5829203268641581,0.17556953347605345,0.3901098901098901,0.7456316933730573,0.6797940413782803,0.7040312628547925,0.7059723615935077,0.45819409397804006,0.0,85.18181818181819,1001.0
0,0.5829203268641507,0.17556953347605345,0.39285714285714285,0.7305580159433127,0.754976400574592,0.6616289592760182,0.7637275340692138,0.42231807951988015,0.0,98.45,1001.0
0,0.5829203268641507,0.17556953347605345,0.3956043956043956,0.7178919397697078,0.7640467884260185,0.772398190045249,0.7382101867497642,0.5009752438109528,0.125,90.25,1001.0
0,0.5829203268641581,0.17556953347605345,0.3983516483516483,0.6639826072952735,0.754976400574592,0.9143150966680378,0.737357334232403,0.4941007979267546,0.1875,39.04545454545455,1001.0
0,0.5829203268641507,0.17556953347605345,0.4010989010989011,0.7052258635961028,0.7443053560435023,0.7213574660633485,0.6995589106629507,0.4294073518379596,0.0,22.83333333333333,1001.0
0,0.5829203268641507,0.17556953347605345,0.40384615384615385,0.6660761736049602,0.7483854613053883,0.8527282406175141,0.6628280577740545,0.3727328891046292,0.0625,88.85,1001.0
0,0.5829203268641507,0.17556953347605345,0.4065934065934066,0.7012973479914554,0.6843591941188505,0.7728772957146661,0.6588547683990537,0.38504479060941715,0.25,115.64705882352942,1001.0
0,0.5829203268641507,0.1755695334760163,0.40934065934065933,0.7152051963389431,0.742526848621657,0.48009049773755674,0.7275779586999934,0.502550637659415,0.0625,21.928571428571423,1001.0
0,0.5829203268641507,0.1755695334760163,0.41208791208791207,0.6923952929267367,0.7427809211104888,0.6797026502908856,0.6473448428286148,0.4022076947808382,0.0625,62.0,1001.0
0,0.5829203268641507,0.1755695334760163,0.41483516483516486,0.6820194862710364,0.7742663656884856,0.5842325095718762,0.8053231194621177,0.4978071440937159,0.0625,31.63636363636364,1001.0
0,0.5829203268641507,0.1755695334760163,0.4175824175824176,0.5403011514614703,0.8473219782474859,0.37121475809258636,0.6119224101404971,0.2885048185123205,0.0625,22.0,1001.0
0,0.5829203268641507,0.1755695334760163,0.42032967032967034,0.5299943634753201,0.7438203085648182,0.7756067461949817,0.6486606724268293,0.46740094114437714,0.25,53.3,1001.0
0,0.5829203268641507,0.1755695334760163,0.4230769230769231,0.5944296821179019,0.7093280434138216,0.7877828054298645,0.5883166187539776,0.397974493623406,0.0,40.4,1001.0
0,0.5829203268641435,0.17556953347600393,0.4258241758241758,0.6027457927369354,0.7563102811409782,0.8511312217194572,0.7006846759858677,0.4523630907726933,0.25,66.71428571428571,1001.0
0,0.5829203268641507,0.17556953347605345,0.42857142857142855,0.5848678383292154,0.7805307440569377,0.8891402714932128,0.6891307687243522,0.3764954396493862,0.0625,66.05263157894737,1001.0
0,0.5829203268641581,0.17556953347605345,0.43131868131868134,0.5823335212174894,0.8301587597709037,0.6383792677910326,0.6302390580518256,0.5297006069699244,0.0,27.318181818181817,1001.0
0,0.5829203268641435,0.17556953347600393,0.4340659340659341,0.5377704669112995,0.8395825393568017,0.611441499676794,0.5985616788355493,0.4152288072018006,0.0,24.0,1001.0
0,0.5829203268641435,0.1755695334760163,0.4368131868131868,0.5912311780336581,0.7789862507695438,0.6149321266968327,0.6913032982948936,0.44054763690922744,0.0,82.25,1001.0
0,0.5829203268641435,0.1755695334760163,0.43956043956043955,0.629229406554473,0.7709829673712265,0.7544796380090498,0.6560293181768309,0.43008252063015767,0.0,168.25,1001.0
0,0.5829203268641435,0.1755695334760163,0.45054945054945056,0.6035682652157409,0.8959866318782772,0.2732385261797027,0.6650354407601661,0.6216375522452043,0.0,8.0,1001.0
0,0.5829203268641435,0.17556953347600393,0.4532967032967033,0.5422940655447299,0.865688487584647,0.17104072398190048,0.6368913076872436,0.5451987996999251,0.0,13.875,1001.0
0,0.5829203268641507,0.1755695334760163,0.45604395604395603,0.5808680248007086,0.7699158629181173,0.35701357466063355,0.5487063573920868,0.33960990247561906,0.0,39.9,1001.0
0,0.5829203268641435,0.17556953347600393,0.45879120879120877,0.6223206377325067,0.7336343115124128,0.29837104072398196,0.41511553907261517,0.6002250562640662,0.0,27.0,1001.0
