,latitude,longitude,Time,Station,PM2.5
0,0.5829203268641581,0.17556953347605345,0.0,1001.0,156.25
0,0.5829203268641581,0.17556953347605345,0.0027472527472527475,1001.0,24.83333333333333
0,0.5829203268641581,0.17556953347605345,0.005494505494505495,1001.0,72.58333333333333
0,0.5829203268641581,0.17556953347605345,0.008241758241758242,1001.0,30.04347826086957
0,0.5829203268641581,0.17556953347605345,0.01098901098901099,1001.0,23.08333333333333
0,0.5829203268641507,0.1755695334760163,0.013736263736263736,1001.0,67.75
0,0.5829203268641507,0.1755695334760163,0.019230769230769232,1001.0,67.9090909090909
0,0.5829203268641581,0.17556953347605345,0.02197802197802198,1001.0,79.54166666666667
0,0.5829203268641581,0.17556953347605345,0.024725274725274724,1001.0,61.875
0,0.5829203268641581,0.17556953347605345,0.027472527472527472,1001.0,28.66666666666667
0,0.5829203268641581,0.17556953347605345,0.03021978021978022,1001.0,33.75
0,0.5829203268641581,0.17556953347605345,0.03296703296703297,1001.0,60.375
0,0.5829203268641581,0.17556953347605345,0.03571428571428571,1001.0,26.91666666666667
0,0.5829203268641581,0.17556953347605345,0.038461538461538464,1001.0,89.20833333333331
0,0.5829203268641581,0.17556953347605345,0.041208791208791215,1001.0,66.08333333333333
0,0.5829203268641581,0.17556953347605345,0.04395604395604396,1001.0,70.83333333333333
0,0.5829203268641581,0.17556953347605345,0.046703296703296704,1001.0,90.66666666666669
0,0.5829203268641581,0.17556953347605345,0.04945054945054945,1001.0,119.70833333333331
0,0.5829203268641581,0.17556953347605345,0.0521978021978022,1001.0,90.47826086956522
0,0.5829203268641581,0.17556953347605345,0.054945054945054944,1001.0,123.25
0,0.5829203268641581,0.17556953347605345,0.0576923076923077,1001.0,157.91666666666666
0,0.5829203268641581,0.17556953347605345,0.06043956043956044,1001.0,89.625
0,0.5829203268641581,0.17556953347605345,0.06318681318681317,1001.0,80.375
0,0.5829203268641581,0.17556953347605345,0.06593406593406594,1001.0,90.5
0,0.5829203268641581,0.17556953347605345,0.06868131868131869,1001.0,27.08695652173913
0,0.5829203268641581,0.17556953347605345,0.07142857142857142,1001.0,31.20833333333333
0,0.5829203268641581,0.17556953347605345,0.07417582417582418,1001.0,30.5
0,0.5829203268641581,0.17556953347605345,0.07692307692307693,1001.0,34.791666666666664
0,0.5829203268641581,0.17556953347605345,0.07967032967032966,1001.0,81.25
0,0.5829203268641581,0.17556953347605345,0.08241758241758243,1001.0,106.0
0,0.5829203268641507,0.17556953347605345,0.08516483516483518,1001.0,36.0
0,0.5829203268641581,0.17556953347605345,0.08791208791208792,1001.0,30.363636363636363
0,0.5829203268641507,0.17556953347605345,0.09065934065934066,1001.0,34.176470588235304
0,0.5829203268641507,0.17556953347605345,0.0934065934065934,1001.0,48.1875
0,0.5829203268641507,0.17556953347605345,0.09615384615384616,1001.0,56.68421052631579
0,0.5829203268641581,0.17556953347605345,0.0989010989010989,1001.0,53.875
0,0.5829203268641581,0.17556953347605345,0.10164835164835163,1001.0,7.833333333333332
0,0.5829203268641581,0.17556953347605345,0.1043956043956044,1001.0,18.541666666666668
0,0.5829203268641581,0.17556953347605345,0.10714285714285714,1001.0,22.875
0,0.5829203268641581,0.17556953347605345,0.10989010989010987,1001.0,52.70833333333334
0,0.5829203268641581,0.17556953347605345,0.11263736263736265,1001.0,48.83333333333334
0,0.5829203268641507,0.17556953347605345,0.1153846153846154,1001.0,25.315789473684212
0,0.5829203268641507,0.17556953347605345,0.11813186813186813,1001.0,41.31578947368421
0,0.5829203268641507,0.17556953347605345,0.12087912087912088,1001.0,34.4375
0,0.5829203268641507,0.17556953347605345,0.12362637362637365,1001.0,89.53333333333332
0,0.5829203268641581,0.17556953347605345,0.12637362637362634,1001.0,91.58333333333331
0,0.5829203268641581,0.17556953347605345,0.12912087912087913,1001.0,70.79166666666667
0,0.5829203268641581,0.17556953347605345,0.13186813186813187,1001.0,42.54166666666666
0,0.5829203268641581,0.17556953347605345,0.1346153846153846,1001.0,101.41666666666669
0,0.5829203268641581,0.17556953347605345,0.13736263736263735,1001.0,36.79166666666666
0,0.5829203268641581,0.17556953347605345,0.1401098901098901,1001.0,72.625
0,0.5829203268641581,0.17556953347605345,0.14285714285714285,1001.0,20.291666666666668
0,0.5829203268641581,0.17556953347605345,0.1456043956043956,1001.0,21.75
0,0.5829203268641581,0.17556953347605345,0.14835164835164835,1001.0,40.708333333333336
0,0.5829203268641581,0.17556953347605345,0.1510989010989011,1001.0,92.79166666666669
0,0.5829203268641581,0.17556953347605345,0.15384615384615385,1001.0,86.54166666666669
0,0.5829203268641581,0.17556953347605345,0.1565934065934066,1001.0,22.625
0,0.5829203268641581,0.17556953347605345,0.15934065934065933,1001.0,16.333333333333332
0,0.5829203268641581,0.17556953347605345,0.1620879120879121,1001.0,37.79166666666666
0,0.5829203268641507,0.1755695334760163,0.16483516483516486,1001.0,54.41666666666666
0,0.5829203268641435,0.1755695334760163,0.17032967032967036,1001.0,21.0
0,0.5829203268641507,0.1755695334760163,0.17307692307692307,1001.0,179.61538461538458
0,0.5829203268641507,0.17556953347605345,0.17582417582417584,1001.0,152.86666666666667
0,0.5829203268641581,0.17556953347605345,0.17857142857142858,1001.0,116.08333333333331
0,0.5829203268641581,0.17556953347605345,0.1813186813186813,1001.0,166.33333333333334
0,0.5829203268641507,0.17556953347605345,0.18406593406593408,1001.0,163.0952380952381
0,0.5829203268641581,0.17556953347605345,0.1868131868131868,1001.0,107.56521739130434
0,0.5829203268641581,0.17556953347605345,0.18956043956043955,1001.0,28.70833333333333
0,0.5829203268641581,0.17556953347605345,0.19230769230769232,1001.0,34.291666666666664
0,0.5829203268641581,0.17556953347605345,0.19505494505494506,1001.0,27.782608695652176
0,0.5829203268641581,0.17556953347605345,0.1978021978021978,1001.0,17.333333333333332
0,0.5829203268641507,0.1755695334760163,0.20054945054945056,1001.0,24.0
0,0.5829203268641507,0.1755695334760163,0.20604395604395606,1001.0,53.66666666666666
0,0.5829203268641507,0.17556953347605345,0.2087912087912088,1001.0,86.57894736842104
0,0.5829203268641507,0.1755695334760163,0.21153846153846154,1001.0,104.36363636363636
0,0.5829203268641507,0.17556953347605345,0.21428571428571427,1001.0,163.6875
0,0.5829203268641581,0.17556953347605345,0.21703296703296704,1001.0,120.41666666666669
0,0.5829203268641581,0.17556953347605345,0.21978021978021975,1001.0,59.79166666666666
0,0.5829203268641581,0.17556953347605345,0.2225274725274725,1001.0,35.04347826086956
0,0.5829203268641581,0.17556953347605345,0.2252747252747253,1001.0,15.043478260869565
0,0.5829203268641581,0.17556953347605345,0.228021978021978,1001.0,30.82608695652174
0,0.5829203268641581,0.17556953347605345,0.2307692307692308,1001.0,67.41666666666667
0,0.5829203268641581,0.17556953347605345,0.2335164835164835,1001.0,56.81818181818182
0,0.5829203268641581,0.17556953347605345,0.23626373626373626,1001.0,73.91666666666667
